InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539653,82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",20,2010-12-20 16:50:00,0.42,13564.0,United Kingdom
552664,22698,PINK REGENCY TEACUP AND SAUCER,18,2011-05-10 15:05:00,2.95,14051.0,United Kingdom
563250,23322,LARGE WHITE HEART OF WICKER,6,2011-08-15 11:38:00,2.95,15624.0,United Kingdom
581023,23083,SET 6 PAPER TABLE LANTERN STARS ,1,2011-12-07 10:35:00,7.5,,United Kingdom
556470,22189,CREAM HEART CARD HOLDER,4,2011-06-12 11:41:00,3.95,15291.0,United Kingdom
537058,22752,SET 7 BABUSHKA NESTING BOXES,2,2010-12-05 11:51:00,8.5,13269.0,United Kingdom
545314,21718,RED METAL BEACH SPADE ,12,2011-03-01 14:11:00,1.25,12866.0,Belgium
572233,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,60,2011-10-21 14:41:00,2.1,14646.0,Netherlands
577610,23084,RABBIT NIGHT LIGHT,6,2011-11-21 09:55:00,2.08,15373.0,United Kingdom
570273,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-10-10 10:51:00,4.95,13373.0,United Kingdom
539391,21135,VICTORIAN  METAL POSTCARD SPRING,16,2010-12-17 11:51:00,1.69,12417.0,Belgium
543235,48138,DOORMAT UNION FLAG,1,2011-02-04 13:30:00,7.95,14462.0,United Kingdom
562431,21242,RED RETROSPOT PLATE ,10,2011-08-04 17:37:00,1.69,13069.0,United Kingdom
577517,22728,ALARM CLOCK BAKELIKE PINK,1,2011-11-20 13:16:00,3.75,16710.0,United Kingdom
580672,23205,CHARLOTTE BAG VINTAGE ALPHABET ,2,2011-12-05 14:29:00,0.85,17920.0,United Kingdom
541838,22189,CREAM HEART CARD HOLDER,6,2011-01-23 10:43:00,3.95,12916.0,United Kingdom
545797,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,2011-03-07 12:17:00,1.95,16225.0,United Kingdom
580221,23582,VINTAGE DOILY JUMBO BAG RED ,10,2011-12-02 12:13:00,2.08,14092.0,United Kingdom
537653,46000M,POLYESTER FILLER PAD 45x45cm,6,2010-12-07 15:54:00,1.55,17897.0,United Kingdom
568901,22113,GREY HEART HOT WATER BOTTLE,3,2011-09-29 13:22:00,4.25,15050.0,United Kingdom
559301,22983,CARD BILLBOARD FONT,12,2011-07-07 12:41:00,0.42,13842.0,United Kingdom
542384,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-01-27 14:31:00,0.55,15827.0,United Kingdom
576769,20982,12 PENCILS TALL TUBE SKULLS,12,2011-11-16 13:14:00,0.85,13575.0,United Kingdom
580523,22866,HAND WARMER SCOTTY DOG DESIGN,1,2011-12-04 15:00:00,2.1,17827.0,United Kingdom
575668,21175,GIN + TONIC DIET METAL SIGN,1,2011-11-10 14:59:00,2.55,18283.0,United Kingdom
576780,22956,36 FOIL HEART CAKE CASES,1,2011-11-16 13:27:00,2.1,13258.0,United Kingdom
554019,82600,NO SINGING METAL SIGN,24,2011-05-20 13:16:00,2.1,17591.0,United Kingdom
537738,22697,GREEN REGENCY TEACUP AND SAUCER,6,2010-12-08 11:02:00,2.95,17706.0,United Kingdom
543653,22914,BLUE COAT RACK PARIS FASHION,1,2011-02-11 10:26:00,4.95,14796.0,United Kingdom
573745,22853,CAT BOWL VINTAGE CREAM,6,2011-11-01 08:53:00,3.25,17419.0,United Kingdom
C547798,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,-12,2011-03-25 12:43:00,2.95,17204.0,United Kingdom
561085,21930,JUMBO STORAGE BAG SKULLS,10,2011-07-25 09:26:00,2.08,14367.0,United Kingdom
542192,22902,TOTE BAG I LOVE LONDON,6,2011-01-26 11:27:00,2.1,14049.0,United Kingdom
537822,21531,RED RETROSPOT SUGAR JAM BOWL,6,2010-12-08 14:22:00,2.55,13523.0,United Kingdom
545699,21385,IVORY HANGING DECORATION  HEART,14,2011-03-06 14:50:00,0.85,15572.0,United Kingdom
536464,22812,PACK 3 BOXES CHRISTMAS PANNETONE,6,2010-12-01 12:23:00,1.95,17968.0,United Kingdom
571671,23381,PACK OF 12 VINTAGE LEAF TISSUES ,12,2011-10-18 13:15:00,0.39,16940.0,United Kingdom
567334,23068,ALUMINIUM STAMPED HEART,8,2011-09-19 14:55:00,2.49,14911.0,EIRE
570672,85040A,S/4 PINK FLOWER CANDLES IN BOWL,12,2011-10-11 14:52:00,1.65,12536.0,France
565732,22379,RECYCLING BAG RETROSPOT ,10,2011-09-06 12:10:00,2.1,17068.0,United Kingdom
569846,23296,SET OF 6 TEA TIME BAKING CASES,12,2011-10-06 13:42:00,1.25,13422.0,United Kingdom
547382,22405,MONEY BOX POCKET MONEY DESIGN,2,2011-03-22 15:31:00,1.25,15457.0,United Kingdom
578808,21326,AGED GLASS SILVER T-LIGHT HOLDER,72,2011-11-25 13:23:00,0.65,16327.0,United Kingdom
572921,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2011-10-26 16:57:00,1.45,15993.0,United Kingdom
546223,22498,WOODEN REGATTA BUNTING,6,2011-03-10 12:22:00,5.95,14854.0,United Kingdom
566599,23119,PACK OF 6 LARGE FRUIT STRAWS ,4,2011-09-13 15:37:00,0.62,15998.0,United Kingdom
576252,23293,SET OF 12 FAIRY CAKE BAKING CASES,8,2011-11-14 13:55:00,0.83,14418.0,United Kingdom
553196,22847,BREAD BIN DINER STYLE IVORY,1,2011-05-15 14:15:00,16.95,17114.0,United Kingdom
566026,23405,HOME SWEET HOME 2 DRAWER CABINET,4,2011-09-08 12:56:00,4.95,15618.0,United Kingdom
574681,23570,TRADITIONAL PICK UP STICKS GAME ,12,2011-11-06 12:41:00,1.25,15156.0,United Kingdom
548617,22464,HANGING METAL HEART LANTERN,12,2011-04-01 11:50:00,1.65,16592.0,United Kingdom
574048,23013,GLASS APOTHECARY BOTTLE TONIC,4,2011-11-02 13:37:00,3.95,13769.0,United Kingdom
566562,22045,SPACEBOY GIFT WRAP,50,2011-09-13 12:18:00,0.42,17365.0,United Kingdom
573866,22843,BISCUIT TIN VINTAGE GREEN,2,2011-11-01 12:06:00,6.75,17495.0,United Kingdom
557008,22659,LUNCH BOX I LOVE LONDON,5,2011-06-16 11:38:00,1.95,16729.0,United Kingdom
547903,84519B,CARROT CHARLIE+LOLA COASTER SET,6,2011-03-28 11:59:00,1.25,15039.0,United Kingdom
548521,22383,LUNCH BAG SUKI DESIGN ,10,2011-03-31 16:41:00,1.65,17735.0,United Kingdom
572872,15056N,EDWARDIAN PARASOL NATURAL,1,2011-10-26 13:27:00,5.95,15320.0,United Kingdom
547359,20723,STRAWBERRY CHARLOTTE BAG,2,2011-03-22 12:27:00,0.85,15719.0,United Kingdom
561537,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-07-28 09:58:00,8.25,13870.0,United Kingdom
579167,22912,YELLOW COAT RACK PARIS FASHION,2,2011-11-28 14:06:00,4.95,16800.0,United Kingdom
536771,22966,GINGERBREAD MAN COOKIE CUTTER,12,2010-12-02 14:49:00,1.25,17581.0,United Kingdom
557527,22807,SET OF 6 T-LIGHTS TOADSTOOLS,6,2011-06-21 09:44:00,2.95,13941.0,United Kingdom
563090,22983,CARD BILLBOARD FONT,12,2011-08-11 17:00:00,0.42,16186.0,United Kingdom
563428,22668,PINK BABY BUNTING,5,2011-08-16 11:44:00,2.95,13159.0,United Kingdom
574683,22470,HEART OF WICKER LARGE,1,2011-11-06 12:50:00,2.95,16372.0,United Kingdom
547883,22423,REGENCY CAKESTAND 3 TIER,2,2011-03-28 08:40:00,12.75,14755.0,United Kingdom
574298,22340,NOEL GARLAND PAINTED ZINC ,2,2011-11-03 15:56:00,0.83,,United Kingdom
571317,22951,60 CAKE CASES DOLLY GIRL DESIGN,3,2011-10-17 10:48:00,0.55,17377.0,United Kingdom
577825,23164,REGENCY CAKE SLICE,4,2011-11-22 09:42:00,4.95,17453.0,United Kingdom
561190,22652,TRAVEL SEWING KIT,10,2011-07-25 13:37:00,1.65,17631.0,United Kingdom
566567,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,12,2011-09-13 12:37:00,0.85,16161.0,United Kingdom
553074,20775,DAISY NOTEBOOK ,2,2011-05-13 11:45:00,1.65,15529.0,United Kingdom
564718,23131,MISTLETOE HEART WREATH CREAM,6,2011-08-28 11:25:00,4.15,13301.0,United Kingdom
553864,84559B,3D SHEET OF CAT STICKERS,3,2011-05-19 14:08:00,0.85,15862.0,United Kingdom
538473,85152,HAND OVER THE CHOCOLATE   SIGN ,4,2010-12-12 12:35:00,2.1,13668.0,United Kingdom
581113,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-12-07 12:19:00,2.08,14534.0,United Kingdom
581439,21739,COSY SLIPPER SHOES SMALL GREEN,1,2011-12-08 16:30:00,2.46,,United Kingdom
549595,21977,PACK OF 60 PINK PAISLEY CAKE CASES,240,2011-04-11 10:59:00,0.42,13324.0,United Kingdom
567908,23439,HAND WARMER RED LOVE HEART,12,2011-09-22 16:48:00,2.1,18172.0,United Kingdom
561195,23347,I LOVE LONDON BEAKER,2,2011-07-25 13:57:00,1.25,14796.0,United Kingdom
550835,22567,20 DOLLY PEGS RETROSPOT,6,2011-04-21 10:52:00,1.45,15034.0,United Kingdom
543251,22468,BABUSHKA LIGHTS STRING OF 10,2,2011-02-04 14:51:00,6.75,14194.0,United Kingdom
573582,23313,VINTAGE CHRISTMAS BUNTING,5,2011-10-31 14:23:00,4.95,16633.0,United Kingdom
575607,22338,STAR DECORATION PAINTED ZINC ,2,2011-11-10 12:37:00,1.25,14096.0,United Kingdom
556113,22467,GUMBALL COAT RACK,6,2011-06-09 09:32:00,2.55,13510.0,United Kingdom
547656,85049F,BABY BOOM RIBBONS ,2,2011-03-24 12:53:00,1.25,13263.0,United Kingdom
571671,22508,DOORSTOP RETROSPOT HEART,2,2011-10-18 13:15:00,3.75,16940.0,United Kingdom
568703,17003,BROCADE RING PURSE ,36,2011-09-28 15:21:00,0.39,12748.0,United Kingdom
537646,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2010-12-07 15:39:00,0.55,17591.0,United Kingdom
567656,23096,PETIT TRAY CHIC,1,2011-09-21 14:40:00,3.29,14096.0,United Kingdom
569202,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-09-30 17:22:00,2.46,,United Kingdom
559039,22405,MONEY BOX POCKET MONEY DESIGN,2,2011-07-05 15:32:00,2.46,,United Kingdom
537346,22960,JAM MAKING SET WITH JARS,6,2010-12-06 12:21:00,4.25,15301.0,United Kingdom
577741,22632,HAND WARMER RED RETROSPOT,24,2011-11-21 13:40:00,2.1,12921.0,United Kingdom
577485,23109,PACK OF SIX LED TEA LIGHTS,3,2011-11-20 11:56:00,2.89,16360.0,United Kingdom
570374,22698,PINK REGENCY TEACUP AND SAUCER,1,2011-10-10 12:34:00,2.95,14719.0,United Kingdom
580523,23357,HOT WATER BOTTLE SEX BOMB,1,2011-12-04 15:00:00,1.65,17827.0,United Kingdom
570223,21619,4 VANILLA BOTANICAL CANDLES,2,2011-10-09 13:11:00,3.75,15787.0,United Kingdom
536638,22318,FIVE HEART HANGING DECORATION,6,2010-12-02 11:41:00,2.95,16244.0,United Kingdom
570479,22630,DOLLY GIRL LUNCH BOX,3,2011-10-10 16:58:00,1.95,17589.0,United Kingdom
579141,21990,MODERN FLORAL STATIONERY SET,2,2011-11-28 13:06:00,1.25,17019.0,United Kingdom
574891,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-11-07 14:28:00,2.1,14606.0,United Kingdom
560285,21175,GIN + TONIC DIET METAL SIGN,24,2011-07-18 09:21:00,2.55,14944.0,United Kingdom
542105,22588,CARD HOLDER GINGHAM HEART,6,2011-01-25 13:35:00,2.55,12854.0,United Kingdom
C537812,21843,RED RETROSPOT CAKE STAND,-10,2010-12-08 13:33:00,9.95,14299.0,United Kingdom
567369,23354,6 GIFT TAGS 50'S CHRISTMAS ,12,2011-09-20 09:06:00,0.83,17527.0,United Kingdom
538378,21181,PLEASE ONE PERSON METAL SIGN,2,2010-12-12 11:26:00,2.1,14577.0,United Kingdom
580137,23390,DOLLY GIRL MINI BACKPACK,1,2011-12-01 19:54:00,4.15,17566.0,United Kingdom
567901,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2011-09-22 16:28:00,4.13,,United Kingdom
536852,22539,MINI JIGSAW DOLLY GIRL,24,2010-12-03 09:51:00,0.42,12686.0,France
544898,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-02-24 12:27:00,1.25,14880.0,United Kingdom
561030,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-07-24 11:25:00,8.95,16407.0,United Kingdom
566756,23289,DOLLY GIRL CHILDRENS BOWL,32,2011-09-14 15:54:00,1.25,12457.0,Switzerland
561025,22097,SWALLOW SQUARE TISSUE BOX,1,2011-07-24 10:37:00,0.39,16241.0,United Kingdom
546246,22668,PINK BABY BUNTING,5,2011-03-10 13:28:00,2.95,14841.0,United Kingdom
556916,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,1,2011-06-15 13:35:00,2.55,16898.0,United Kingdom
554695,22631,CIRCUS PARADE LUNCH BOX ,2,2011-05-25 17:12:00,1.95,16161.0,United Kingdom
571270,21218,RED SPOTTY BISCUIT TIN,2,2011-10-16 12:09:00,3.75,12940.0,United Kingdom
553013,23298,SPOTTY BUNTING,1,2011-05-12 18:19:00,10.79,,United Kingdom
545530,48138,DOORMAT UNION FLAG,10,2011-03-03 13:45:00,6.75,17416.0,United Kingdom
567853,22991,GIRAFFE WOODEN RULER,12,2011-09-22 13:31:00,1.95,15484.0,United Kingdom
576857,22616,PACK OF 12 LONDON TISSUES ,1,2011-11-16 15:52:00,0.39,12748.0,United Kingdom
549572,21121,SET/10 RED POLKADOT PARTY CANDLES,3,2011-04-10 15:32:00,1.25,17757.0,United Kingdom
571944,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-10-20 10:15:00,1.65,13755.0,United Kingdom
580305,23080,RED METAL BOX TOP SECRET,1,2011-12-02 14:26:00,8.25,12970.0,United Kingdom
580640,23570,TRADITIONAL PICK UP STICKS GAME ,2,2011-12-05 12:51:00,1.25,16910.0,United Kingdom
549417,84880,WHITE WIRE EGG HOLDER,12,2011-04-08 11:44:00,6.65,14258.0,United Kingdom
568712,22653,BUTTON BOX ,6,2011-09-28 15:50:00,1.95,17841.0,United Kingdom
540856,21199,PINK  HEART CONFETTI IN TUBE,48,2011-01-12 10:16:00,0.42,16655.0,United Kingdom
538397,21155,RED RETROSPOT PEG BAG,60,2010-12-12 11:44:00,2.1,12753.0,Japan
536488,22960,JAM MAKING SET WITH JARS,8,2010-12-01 12:31:00,4.25,17897.0,United Kingdom
550960,POST,POSTAGE,1,2011-04-21 16:39:00,18.0,12622.0,Germany
567673,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-09-21 15:43:00,4.13,,United Kingdom
559157,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-07-06 15:53:00,0.85,13999.0,United Kingdom
570888,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-10-13 10:26:00,1.25,17509.0,United Kingdom
553192,20969,RED FLORAL FELTCRAFT SHOULDER BAG,6,2011-05-15 13:27:00,3.75,15333.0,United Kingdom
573492,21012,ANTIQUE ALL GLASS CANDLESTICK,2,2011-10-31 11:57:00,2.1,13544.0,United Kingdom
569917,22697,GREEN REGENCY TEACUP AND SAUCER,24,2011-10-06 17:02:00,2.55,17453.0,United Kingdom
544667,22084,PAPER CHAIN KIT EMPIRE,40,2011-02-22 15:10:00,2.55,17511.0,United Kingdom
562011,22900,SET 2 TEA TOWELS I LOVE LONDON ,10,2011-08-01 13:54:00,3.25,16745.0,United Kingdom
576656,23568,EGG CUP HENRIETTA HEN CREAM ,12,2011-11-16 10:57:00,1.25,15687.0,United Kingdom
C545723,22960,JAM MAKING SET WITH JARS,-1,2011-03-07 11:16:00,4.25,17048.0,United Kingdom
576650,22712,CARD DOLLY GIRL ,12,2011-11-16 10:34:00,0.42,14286.0,United Kingdom
552290,23204,CHARLOTTE BAG APPLES DESIGN,2,2011-05-08 13:32:00,0.85,16007.0,United Kingdom
568326,22714,CARD BIRTHDAY COWBOY,12,2011-09-26 14:00:00,0.42,13200.0,United Kingdom
578785,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011-11-25 12:01:00,11.95,13525.0,United Kingdom
567676,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-09-21 15:54:00,1.65,15114.0,United Kingdom
542084,20727,LUNCH BAG  BLACK SKULL.,50,2011-01-25 12:31:00,1.65,14680.0,United Kingdom
556685,22624,IVORY KITCHEN SCALES,2,2011-06-14 10:00:00,8.5,14503.0,United Kingdom
547862,22248,DECORATION  PINK CHICK MAGIC GARDEN,4,2011-03-27 12:54:00,0.85,12841.0,United Kingdom
566477,23402,HOME SWEEET HOME 3 PEG HANGER ,8,2011-09-13 09:03:00,3.75,14359.0,United Kingdom
570841,20725,LUNCH BAG RED RETROSPOT,10,2011-10-12 14:18:00,1.65,12553.0,France
540473,21094,SET/6 RED SPOTTY PAPER PLATES,6,2011-01-07 14:31:00,0.85,17284.0,United Kingdom
568895,82583,HOT BATHS METAL SIGN,5,2011-09-29 13:11:00,2.1,15356.0,United Kingdom
578814,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-11-25 13:40:00,0.55,12748.0,United Kingdom
553842,21578,WOODLAND DESIGN  COTTON TOTE BAG,12,2011-05-19 12:24:00,2.25,12524.0,Germany
537623,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,2010-12-07 14:31:00,12.75,15858.0,United Kingdom
562045,23119,PACK OF 6 LARGE FRUIT STRAWS ,12,2011-08-02 10:33:00,0.62,12644.0,Germany
539752,15036,ASSORTED COLOURS SILK FAN,12,2010-12-21 15:43:00,0.75,12515.0,Italy
542584,22430,ENAMEL WATERING CAN CREAM,1,2011-01-28 15:21:00,4.95,18016.0,United Kingdom
547070,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,2011-03-20 13:58:00,6.75,16115.0,United Kingdom
565406,22948,METAL DECORATION NAUGHTY CHILDREN ,24,2011-09-04 10:59:00,0.85,13804.0,United Kingdom
557311,23302,KNEELING MAT HOUSEWORK  DESIGN,2,2011-06-19 15:36:00,1.65,15700.0,United Kingdom
563194,22426,ENAMEL WASH BOWL CREAM,4,2011-08-12 16:36:00,3.75,17858.0,United Kingdom
C567961,23240,SET OF 4 KNICK KNACK TINS DOILY ,-2,2011-09-23 09:16:00,4.15,13430.0,United Kingdom
564342,23159,SET OF 5 PANCAKE DAY MAGNETS,3,2011-08-24 14:53:00,2.08,16340.0,United Kingdom
549577,22418,10 COLOUR SPACEBOY PEN,24,2011-04-11 08:16:00,0.85,14286.0,United Kingdom
562046,16161U,WRAP SUKI AND FRIENDS,25,2011-08-02 10:34:00,0.42,12378.0,Switzerland
566256,20751,FUNKY WASHING UP GLOVES ASSORTED,12,2011-09-11 12:27:00,2.1,12680.0,France
577230,22471,TV DINNER TRAY AIR HOSTESS ,1,2011-11-18 12:08:00,4.95,18034.0,United Kingdom
562276,22667,RECIPE BOX RETROSPOT ,6,2011-08-04 10:23:00,2.95,17735.0,United Kingdom
548711,22200,FRYING PAN PINK POLKADOT,1,2011-04-03 14:24:00,4.25,18116.0,United Kingdom
568721,84970S,HANGING HEART ZINC T-LIGHT HOLDER,17,2011-09-28 16:24:00,2.08,,United Kingdom
543740,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-02-11 13:36:00,8.95,15311.0,United Kingdom
573924,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-11-02 09:45:00,2.95,15065.0,United Kingdom
C542032,22778,GLASS CLOCHE SMALL,-7,2011-01-25 11:45:00,3.39,15311.0,United Kingdom
564516,82600,NO SINGING METAL SIGN,2,2011-08-25 14:45:00,4.13,,United Kingdom
565234,21245,GREEN POLKADOT PLATE ,1,2011-09-02 09:38:00,3.29,,United Kingdom
540953,84510C,SET OF 4 POLKADOT COASTERS,1,2011-01-12 13:16:00,1.25,14587.0,United Kingdom
569897,82483,WOOD 2 DRAWER CABINET WHITE FINISH,1,2011-10-06 16:01:00,6.95,17813.0,United Kingdom
538511,79144B,PAINTED LIGHTBULB STAR+ MOON,2,2010-12-12 13:56:00,0.42,13959.0,United Kingdom
569223,22186,RED STAR CARD HOLDER,5,2011-10-02 13:49:00,1.95,16283.0,United Kingdom
569650,22090,PAPER BUNTING RETROSPOT,40,2011-10-05 12:44:00,2.55,12415.0,Australia
575959,23393,HOME SWEET HOME CUSHION COVER ,6,2011-11-13 12:27:00,3.75,14547.0,United Kingdom
544911,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2011-02-24 15:01:00,165.0,16838.0,United Kingdom
548708,21172,PARTY METAL SIGN ,2,2011-04-03 12:41:00,1.45,13269.0,United Kingdom
570167,84832,ZINC WILLIE WINKIE  CANDLE STICK,12,2011-10-07 14:04:00,0.85,15615.0,United Kingdom
545000,22280,POCKET BAG PINK PAISELY BROWN SPOT,12,2011-02-25 12:37:00,1.25,15281.0,United Kingdom
558573,21137,BLACK RECORD COVER FRAME,8,2011-06-30 14:47:00,3.75,17017.0,United Kingdom
537369,85036A,GARDENIA 1 WICK MORRIS BOXED CANDLE,1,2010-12-06 12:41:00,4.25,17860.0,United Kingdom
581395,22982,PANTRY PASTRY BRUSH,2,2011-12-08 13:18:00,1.25,16892.0,United Kingdom
556845,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,120,2011-06-15 11:30:00,0.42,17511.0,United Kingdom
538875,21314,SMALL GLASS HEART TRINKET POT,18,2010-12-14 15:18:00,2.1,13756.0,United Kingdom
574353,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-11-04 10:46:00,4.25,14659.0,United Kingdom
537155,22983,CARD BILLBOARD FONT,12,2010-12-05 13:05:00,0.42,12748.0,United Kingdom
552285,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2011-05-08 12:58:00,1.25,14684.0,United Kingdom
578927,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-11-27 12:26:00,1.65,15747.0,United Kingdom
549317,22672,FRENCH BATHROOM SIGN BLUE METAL,12,2011-04-08 09:58:00,1.65,15109.0,United Kingdom
565401,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-09-02 17:38:00,9.95,16686.0,United Kingdom
554353,20725,LUNCH BAG RED RETROSPOT,20,2011-05-24 09:10:00,1.65,14258.0,United Kingdom
560686,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-07-20 11:50:00,0.29,15632.0,United Kingdom
549169,85027L,FRENCH CHATEAU LARGE PLATTER ,4,2011-04-06 17:25:00,1.95,17906.0,United Kingdom
580162,23263,SET OF 3 WOODEN HEART DECORATIONS,1,2011-12-02 10:52:00,1.25,12856.0,United Kingdom
581434,90210B,CLEAR ACRYLIC FACETED BANGLE,10,2011-12-08 16:10:00,1.0,13599.0,United Kingdom
537208,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2010-12-05 15:12:00,2.1,15889.0,United Kingdom
550622,21749,LARGE RED RETROSPOT WINDMILL,6,2011-04-19 13:49:00,2.1,13735.0,United Kingdom
553768,20676,RED RETROSPOT BOWL,1,2011-05-19 10:47:00,2.46,,United Kingdom
573264,22662,LUNCH BAG DOLLY GIRL DESIGN,4,2011-10-28 12:36:00,1.65,14415.0,United Kingdom
569524,22572,ROCKING HORSE GREEN CHRISTMAS ,1,2011-10-04 14:42:00,0.85,14506.0,United Kingdom
578016,85014B,RED RETROSPOT UMBRELLA,1,2011-11-22 13:02:00,5.95,14506.0,United Kingdom
558336,21794,CLASSIC FRENCH STYLE BASKET NATURAL,8,2011-06-28 13:17:00,3.95,14364.0,United Kingdom
570852,22191,IVORY DINER WALL CLOCK,2,2011-10-12 14:48:00,8.5,13078.0,United Kingdom
540458,22747,POPPY'S PLAYHOUSE BATHROOM,6,2011-01-07 12:28:00,2.1,12501.0,Germany
572216,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-10-21 12:56:00,2.1,16015.0,United Kingdom
545854,22021,BLUE FELT EASTER EGG BASKET,6,2011-03-07 13:51:00,1.65,14817.0,United Kingdom
581481,22785,SQUARECUSHION COVER PINK UNION JACK,12,2011-12-09 09:07:00,1.25,17490.0,United Kingdom
565125,23322,LARGE WHITE HEART OF WICKER,6,2011-09-01 12:16:00,2.95,14217.0,United Kingdom
552269,21755,LOVE BUILDING BLOCK WORD,1,2011-05-08 11:52:00,5.95,16121.0,United Kingdom
542208,22084,PAPER CHAIN KIT EMPIRE,12,2011-01-26 11:35:00,2.95,16422.0,United Kingdom
537237,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2010-12-06 09:58:00,7.62,,United Kingdom
572312,21484,CHICK GREY HOT WATER BOTTLE,1,2011-10-23 15:47:00,4.25,15022.0,United Kingdom
553538,22631,CIRCUS PARADE LUNCH BOX ,1,2011-05-17 15:26:00,1.95,15855.0,United Kingdom
573937,23493,VINTAGE DOILY TRAVEL SEWING KIT,10,2011-11-02 10:40:00,1.95,15830.0,United Kingdom
571824,23004,TRAVEL CARD WALLET PANTRY,24,2011-10-19 11:49:00,0.42,12472.0,Germany
539492,21993,FLORAL FOLK STATIONERY SET,1,2010-12-20 10:14:00,2.51,,United Kingdom
577252,22562,MONSTERS STENCIL CRAFT,1,2011-11-18 12:22:00,1.25,18034.0,United Kingdom
574672,16169E,WRAP 50'S  CHRISTMAS,25,2011-11-06 12:25:00,0.42,13532.0,United Kingdom
543037,21171,BATHROOM METAL SIGN ,12,2011-02-02 16:01:00,1.45,12350.0,Norway
578851,21733,RED HANGING HEART T-LIGHT HOLDER,2,2011-11-27 11:05:00,2.95,16407.0,United Kingdom
580178,79321,CHILLI LIGHTS,96,2011-12-02 11:53:00,4.7,16013.0,United Kingdom
550279,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-04-15 13:16:00,1.25,14700.0,United Kingdom
568152,21889,WOODEN BOX OF DOMINOES,6,2011-09-25 11:40:00,1.25,16480.0,United Kingdom
579512,23083,SET 6 PAPER TABLE LANTERN STARS ,5,2011-11-29 16:47:00,7.46,,United Kingdom
539318,84991,60 TEATIME FAIRY CAKE CASES,120,2010-12-16 19:09:00,0.42,12348.0,Finland
550438,22430,ENAMEL WATERING CAN CREAM,4,2011-04-18 12:16:00,4.95,15265.0,United Kingdom
564715,22296,HEART IVORY TRELLIS LARGE,1,2011-08-28 11:01:00,1.65,14472.0,United Kingdom
544470,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-02-21 08:38:00,4.95,12707.0,France
556189,23206,LUNCH BAG APPLE DESIGN,10,2011-06-09 11:57:00,1.65,15615.0,United Kingdom
578243,23077,DOUGHNUT LIP GLOSS ,40,2011-11-23 12:33:00,1.25,13448.0,United Kingdom
566428,47504K,ENGLISH ROSE GARDEN SECATEURS,24,2011-09-12 14:24:00,0.79,15932.0,United Kingdom
580166,23109,PACK OF SIX LED TEA LIGHTS,6,2011-12-02 11:21:00,2.89,13495.0,United Kingdom
565579,21213,PACK OF 72 SKULL CAKE CASES,1,2011-09-05 12:35:00,0.55,18283.0,United Kingdom
561877,22324,BLUE POLKADOT KIDS BAG,10,2011-07-31 12:16:00,1.95,16401.0,United Kingdom
553004,22093,MOTORING TISSUE BOX,4,2011-05-12 16:11:00,1.25,17764.0,United Kingdom
C542424,22156,HEART DECORATION WITH PEARLS ,-5,2011-01-28 09:18:00,0.85,18075.0,United Kingdom
573137,82552,WASHROOM METAL SIGN,1,2011-10-27 17:15:00,2.46,,United Kingdom
